sgrna	X1	X2
NLE1_CCDS11291.1_ex3_17:33462369-33462392:+_7-2	7.348103e-01	5.471971e-01
PREB_CCDS1738.1_ex6_2:27356109-27356132:-_5-3	7.578868e-01	5.893326e-01
PPAT_CCDS3505.1_ex6_4:57269230-57269253:+_5-1	6.958644e-01	4.980758e-01
INTS8_CCDS34925.1_ex8_8:95853768-95853791:-_5-4	1.231151e+00	1.527732e+00
ARCN1_CCDS44749.1_ex4_11:118461086-118461109:+_5-5	1.389141e+00	1.948037e+00
POLR3C_CCDS921.1_ex12_1:145608554-145608577:+_5-4	1.252686e+00	1.575890e+00
NOC4L_CCDS9277.1_ex1_12:132629430-132629453:-_5-1	8.304932e-01	6.989577e-01
NOC4L_CCDS9277.1_ex4_12:132632314-132632337:-_5-5	-2.181514e-01	5.051010e-02
TBCD_CCDS45818.1_ex13_17:80828095-80828118:-_5-2	1.890063e-01	4.121928e-02
EXOSC3_CCDS35016.1_ex2_9:37784043-37784066:-_5-1	1.300178e-01	3.170251e-02
POLR3H_CCDS14018.1_ex1_22:41926876-41926899:+_5-1	3.997967e-01	1.658032e-01
TMED10_CCDS9840.1_ex4_14:75643143-75643166:-_5-5	1.264030e+00	1.607102e+00
RPS10_CCDS4792.1_ex3_6:34392435-34392458:+_5-1	3.236159e-01	1.112637e-01
RFC2_CCDS5567.1_ex8_7:73666757-73666780:-_5-4	1.461666e+00	2.150027e+00
WDHD1_CCDS41955.1_ex17_14:55467663-55467686:+_5-5	1.280573e+00	1.657854e+00
TOMM22_CCDS13975.1_ex1_22:39078391-39078414:-_5-3	-8.122970e-02	1.432479e-02
TOMM22_CCDS13975.1_ex2_22:39078887-39078910:+_5-5	1.061405e+00	1.138871e+00
NDUFB9_CCDS6352.1_ex1_8:125555502-125555525:+_5-3	1.228646e+00	1.525448e+00
NDUFB9_CCDS6352.1_ex2_8:125559244-125559267:+_5-4	1.167668e+00	1.382038e+00
THOC3_CCDS4397.1_ex4_5:175394176-175394199:+_5-1	5.400357e-01	3.086617e-01
THOC3_CCDS4397.1_ex5_5:175395101-175395124:-_5-5	2.835770e-01	8.502823e-02
COPG1_CCDS33851.1_ex8_3:128976353-128976376:-_5-3	1.020289e+00	1.051356e+00
COPG1_CCDS33851.1_ex9_3:128976578-128976601:-_5-4	9.089598e-01	8.434052e-01
RPL14_CCDS33739.1_ex3_3:40502933-40502956:+_5-4	6.624137e-01	4.574359e-01
DAD1_CCDS9571.1_ex1_14:23057949-23057972:-_5-5	-2.904627e-02	1.771484e-02
CPSF1_CCDS34966.1_ex29_8:145625601-145625624:-_5-2	1.207491e+00	1.465023e+00
CPSF1_CCDS34966.1_ex32_8:145626382-145626405:+_5-3	7.096890e-01	5.119218e-01
SNRNP27_CCDS33219.1_ex1_2:70122330-70122353:+_5-3	-1.171041e-02	1.911725e-02
SNRNP27_CCDS33219.1_ex2_2:70123599-70123622:-_5-4	5.971286e-01	3.758864e-01
RAD51C_CCDS11611.1_ex1_17:56772353-56772376:+_6-3	6.129329e-01	3.909192e-01
GGPS1_CCDS1604.1_ex2_1:235505385-235505408:+_5-1	1.234295e+00	1.535132e+00
WARS_CCDS9960.1_ex5_14:100820174-100820197:-_5-3	1.160654e+00	1.364329e+00
NUP155_CCDS3921.1_ex24_5:37341253-37341276:-_5-3	1.165012e+00	1.366477e+00
PPIAL4G_CCDS41375.1_ex0_1:143767633-143767656:-_1-1	1.000000e+00	1.032555e+00
FNTB_CCDS9769.1_ex1_14:65471019-65471042:-_5-3	8.937257e-01	8.107227e-01
FNTB_CCDS9769.1_ex4_14:65494272-65494295:+_5-4	7.238790e-01	5.320092e-01
CENPW_CCDS34529.1_ex0_6:126661502-126661525:+_6-1	1.247545e+00	1.574277e+00
MEPCE_CCDS55136.1_ex0_7:100029178-100029201:+_10-7	1.259681e+00	1.600875e+00
MEPCE_CCDS55136.1_ex0_7:100029237-100029260:-_10-8	1.005053e+00	1.020440e+00
TIMM10_CCDS7959.1_ex0_11:57296363-57296386:+_5-5	1.693365e-01	3.576959e-02
CHAF1B_CCDS13644.1_ex5_21:37771833-37771856:+_5-3	1.172193e+00	1.393637e+00
HIST1H2AC_CCDS4585.1_ex0_6:26124648-26124671:-_4-4	1.481056e+00	2.206303e+00
HMGCR_CCDS4027.1_ex6_5:74646096-74646119:-_5-3	6.309462e-01	4.029648e-01
TBCB_CCDS12488.1_ex1_19:36607016-36607039:+_5-2	9.629055e-01	9.434160e-01
TBCB_CCDS12488.1_ex2_19:36611681-36611704:+_5-5	8.932073e-01	8.094957e-01
THOC5_CCDS13859.1_ex12_22:29927906-29927929:-_5-3	1.153475e+00	1.340464e+00
SPC25_CCDS2229.1_ex2_2:169732604-169732627:-_5-1	8.486608e-01	7.390007e-01
PLK4_CCDS3735.1_ex4_4:128806947-128806970:-_5-2	1.351274e+00	1.844262e+00
MED14_CCDS14254.1_ex23_X:40570480-40570503:-_5-4	7.353486e-01	5.531001e-01
DNAJC17_CCDS10065.1_ex5_15:41068468-41068491:-_5-3	1.448840e+00	2.119984e+00
CBWD1_CCDS47947.1_ex10_9:172153-172176:+_3-2	-1.136203e-01	1.799451e-02
HAUS7_CCDS35438.1_ex8_X:152734625-152734648:+_5-4	1.146131e+00	1.328663e+00
SOD1_CCDS33536.1_ex1_21:33036101-33036124:+_5-1	9.144974e-01	8.530900e-01
DDX49_CCDS12390.1_ex4_19:19033246-19033269:-_5-4	6.832196e-01	4.740260e-01
SDHC_CCDS1230.1_ex3_1:161310377-161310400:+_13-3	1.249306e+00	1.576441e+00
SDHC_CCDS1230.1_ex5_1:161332115-161332138:+_13-11	1.179617e+00	1.419836e+00
PHAX_CCDS4138.1_ex1_5:125939760-125939783:+_5-4	8.867639e-01	7.991964e-01
RSL1D1_CCDS10551.1_ex6_16:11941519-11941542:-_5-2	1.185898e+00	1.428885e+00
PSMD1_CCDS2482.1_ex10_2:231944263-231944286:+_5-5	9.048228e-01	8.361734e-01
NDC80_CCDS11827.1_ex1_18:2575043-2575066:+_5-1	4.590190e-02	1.255266e-02
MED27_CCDS59153.1_ex6_9:134955068-134955091:+_8-6	1.244302e+00	1.559636e+00
GUK1_CCDS1568.1_ex3_1:228335192-228335215:-_5-4	1.284486e+00	1.666486e+00
CHCHD4_CCDS2617.1_ex1_3:14157931-14157954:-_5-5	7.266302e-01	5.372659e-01
UPF2_CCDS7086.1_ex18_10:12056160-12056183:-_5-2	7.970611e-01	6.558066e-01
ILF3_CCDS12246.1_ex6_19:10790520-10790543:+_5-4	1.179259e+00	1.403813e+00
LSM5_CCDS47571.1_ex2_7:32528252-32528275:-_5-3	1.041111e+00	1.105096e+00
EFTUD1_CCDS42070.1_ex10_15:82520556-82520579:-_5-1	8.207438e-01	6.872785e-01
CTNNBL1_CCDS13298.1_ex6_20:36396417-36396440:+_5-5	1.294387e+00	1.692742e+00
PPP4C_CCDS10669.1_ex4_16:30094797-30094820:+_5-5	9.968485e-01	1.004884e+00
WDR3_CCDS898.1_ex2_1:118479427-118479450:+_5-1	1.456604e+00	2.142643e+00
NXF1_CCDS44629.1_ex7_11:62570902-62570925:-_5-3	1.023506e+00	1.066661e+00
EIF6_CCDS13249.1_ex4_20:33872011-33872034:+_5-2	1.658113e+00	2.760824e+00
HAUS4_CCDS53886.1_ex3_14:23417162-23417185:-_5-2	1.427453e+00	2.054460e+00
CHAF1A_CCDS32875.1_ex2_19:4409059-4409082:+_5-2	1.016651e+00	1.049272e+00
CAPZB_CCDS41277.1_ex4_1:19683973-19683996:-_5-1	9.646669e-01	9.482111e-01
RACGAP1_CCDS8795.1_ex7_12:50390968-50390991:+_5-4	6.138568e-01	3.960191e-01
ATP5A1_CCDS11927.1_ex7_18:43669672-43669695:+_5-3	9.298922e-01	8.809711e-01
EIF1_CCDS11403.1_ex1_17:39846122-39846145:+_5-2	1.367671e+00	1.896439e+00
BOP1_CCDS6418.1_ex9_8:145488242-145488265:+_5-2	1.337170e+00	1.799591e+00
CENPA_CCDS1729.1_ex1_2:27015023-27015046:+_5-3	9.439348e-01	9.101607e-01
DHX33_CCDS11072.1_ex9_17:5365719-5365742:-_5-2	5.455251e-01	3.164390e-01
EIF5_CCDS9980.1_ex2_14:103803069-103803092:+_5-2	1.437383e+00	2.089143e+00
EIF5_CCDS9980.1_ex4_14:103804662-103804685:+_5-4	9.412240e-01	9.012917e-01
TIMM44_CCDS12192.1_ex9_19:7999993-8000016:-_5-4	-5.469247e-01	3.030844e-01
UTP6_CCDS11269.1_ex10_17:30213032-30213055:-_5-1	7.494255e-01	5.768516e-01
NCAPG2_CCDS43686.1_ex16_7:158468307-158468330:-_5-3	1.252182e+00	1.577290e+00
GPKOW_CCDS35251.1_ex6_X:48974133-48974156:-_5-2	8.840754e-01	7.909514e-01
SCD_CCDS7493.1_ex1_10:102107951-102107974:+_5-1	5.960462e-01	3.760491e-01
MMS22L_CCDS5039.1_ex23_6:97730184-97730207:-_5-5	2.057155e+00	4.251118e+00
SNAPC3_CCDS6478.1_ex1_9:15423951-15423974:+_5-3	9.010401e-01	8.230641e-01
HIST2H2AC_CCDS937.1_ex0_1:149858614-149858637:+_4-1	1.373568e+00	1.905329e+00
VMP1_CCDS11619.1_ex4_17:57842398-57842421:-_5-3	4.987403e-01	2.717811e-01
DGCR14_CCDS13756.1_ex8_22:19130382-19130405:-_5-5	2.231213e+00	5.006515e+00
TRIAP1_CCDS9198.1_ex1_12:120884040-120884063:+_5-3	1.209178e+00	1.476859e+00
TRIAP1_CCDS9198.1_ex1_12:120884055-120884078:+_5-4	8.108798e-01	6.667157e-01
DDX21_CCDS31211.1_ex3_10:70723058-70723081:-_5-2	5.248021e-01	2.964449e-01
DDX21_CCDS31211.1_ex4_10:70725219-70725242:+_5-3	1.062602e+00	1.151965e+00
BMS1_CCDS7199.1_ex8_10:43292038-43292061:+_5-4	6.309890e-01	4.107820e-01
CTPS1_CCDS459.1_ex3_1:41454299-41454322:-_5-3	8.550916e-01	7.498999e-01
DDX42_CCDS32704.1_ex8_17:61886208-61886231:+_5-3	1.320520e+00	1.767314e+00
SMC5_CCDS6632.1_ex0_9:72874132-72874155:-_5-1	6.528433e-01	4.382937e-01
SMC5_CCDS6632.1_ex8_9:72912926-72912949:+_5-4	1.075835e+00	1.180725e+00
RINT1_CCDS34726.1_ex7_7:105190590-105190613:+_5-4	1.407046e+00	2.003132e+00
TLK2_CCDS11633.1_ex5_17:60613556-60613579:+_5-3	1.498384e+00	2.263511e+00
TLK2_CCDS11633.1_ex5_17:60613609-60613632:-_5-4	5.867996e-01	3.555649e-01
RCL1_CCDS6456.1_ex6_9:4844546-4844569:+_5-4	8.865830e-01	7.972436e-01
NOL9_CCDS80.1_ex8_1:6605140-6605163:+_5-3	1.020180e+00	1.068558e+00
NUF2_CCDS1245.1_ex2_1:163298044-163298067:-_5-2	9.925711e-01	1.009521e+00
FCGR1B_CCDS30820.1_ex1_1:120930117-120930140:+_5-2	5.521690e-01	3.272306e-01
TIMM13_CCDS12089.1_ex2_19:2427417-2427440:+_5-5	7.971855e-01	6.441524e-01
SETD1A_CCDS32435.1_ex2_16:30972671-30972694:+_5-2	1.263335e+00	1.622227e+00
SETD1A_CCDS32435.1_ex6_16:30976951-30976974:+_5-4	1.312971e+00	1.738357e+00
SETD1A_CCDS32435.1_ex6_16:30977385-30977408:+_5-5	1.231668e+00	1.535643e+00
BYSL_CCDS34450.1_ex0_6:41889545-41889568:+_5-2	1.088237e+00	1.202027e+00
NOB1_CCDS10884.1_ex7_16:69788498-69788521:+_5-5	9.577037e-01	9.334022e-01
ACO2_CCDS14017.1_ex1_22:41895849-41895872:+_5-1	1.046243e+00	1.112487e+00
ACO2_CCDS14017.1_ex5_22:41911786-41911809:+_5-3	1.099747e+00	1.219647e+00
GTF3C2_CCDS1749.1_ex12_2:27560109-27560132:-_5-2	1.465600e+00	2.175336e+00
RNF113A_CCDS14589.1_ex0_X:119005396-119005419:-_5-5	4.922453e-01	2.633719e-01
WDR82_CCDS2851.2_ex5_3:52295394-52295417:-_5-2	1.265614e+00	1.612973e+00
EIF4G1_CCDS3259.1_ex9_3:184040330-184040353:+_5-2	5.864780e-01	3.551900e-01
RAC1_CCDS5348.1_ex2_7:6431584-6431607:+_5-2	7.057960e-01	5.188537e-01
ERCC2_CCDS33049.1_ex16_19:45868157-45868180:-_5-1	1.269584e+00	1.625619e+00
CDC42_CCDS221.1_ex0_1:22405055-22405078:-_5-1	1.379563e+00	1.920149e+00
CDC42_CCDS221.1_ex1_1:22408256-22408279:-_5-3	-9.064572e-03	1.906523e-02
CRCT1_CCDS1012.1_ex0_1:152487958-152487981:+_5-2	2.120682e+00	4.511639e+00
UBAP1_CCDS55302.1_ex2_9:34241365-34241388:-_5-2	1.201750e+00	1.466426e+00
UBAP1_CCDS55302.1_ex2_9:34241460-34241483:-_5-3	1.314446e+00	1.741816e+00
SGOL1_CCDS2635.1_ex5_3:20225098-20225121:-_5-3	1.053154e+00	1.123952e+00
PSMD7_CCDS10910.1_ex1_16:74334004-74334027:+_5-1	1.293178e+00	1.691190e+00
MAX_CCDS41965.1_ex2_14:65560487-65560510:-_11-10	1.363354e+00	1.885225e+00
UROD_CCDS518.1_ex3_1:45479004-45479027:+_5-2	1.325026e+00	1.770344e+00
SMC6_CCDS1690.1_ex21_2:17912397-17912420:-_5-4	1.038026e+00	1.098628e+00
NELFCD_CCDS13473.2_ex4_20:57563990-57564013:+_5-3	1.179456e+00	1.401393e+00
ANAPC11_CCDS11789.1_ex0_17:79852455-79852478:-_9-1	2.693367e+00	7.279916e+00
NOC2L_CCDS3.1_ex16_1:892636-892659:+_5-4	6.732056e-01	4.656155e-01
GEMIN4_CCDS45559.1_ex0_17:650246-650269:+_5-2	9.711762e-01	9.546318e-01
GEMIN4_CCDS45559.1_ex0_17:650810-650833:-_5-3	8.082286e-01	6.754681e-01
SPCS3_CCDS54823.1_ex1_4:177243344-177243367:+_5-3	5.041042e-01	2.737036e-01
RNPS1_CCDS10465.1_ex5_16:2314225-2314248:-_5-5	8.174035e-01	6.837429e-01
OIP5_CCDS10074.1_ex4_15:41624633-41624656:+_5-4	9.605295e-01	9.376298e-01
CINP_CCDS9972.1_ex1_14:102816303-102816326:-_5-1	9.913839e-01	1.005204e+00
TOMM40_CCDS12646.1_ex0_19:45394923-45394946:+_5-3	6.274022e-01	4.057195e-01
DDX41_CCDS4427.1_ex14_5:176943371-176943394:-_5-4	9.274374e-01	8.722230e-01
RRP7A_CCDS14036.1_ex3_22:42911246-42911269:+_5-1	4.811756e-01	2.459152e-01
SMG5_CCDS1137.1_ex15_1:156242109-156242132:-_5-4	2.416269e+00	5.862294e+00
RTEL1_CCDS13530.3_ex15_20:62319063-62319086:-_5-4	1.481371e+00	2.210971e+00
PRPF3_CCDS951.1_ex2_1:150300834-150300857:+_5-1	1.206450e+00	1.478721e+00
PRPF3_CCDS951.1_ex4_1:150305602-150305625:-_5-3	1.420149e+00	2.031924e+00
GEMIN7_CCDS12654.1_ex0_19:45593505-45593528:-_5-2	3.748994e-01	1.590350e-01
TIMELESS_CCDS8918.1_ex16_12:56822035-56822058:-_5-1	-1.634439e-01	3.160502e-02
TAF1_CCDS14412.1_ex13_X:70604881-70604904:-_5-5	1.644037e+00	2.720292e+00
TYMS_CCDS11821.1_ex2_18:662298-662321:+_5-5	1.249599e-01	2.894687e-02
PPP1R8_CCDS311.1_ex3_1:28167597-28167620:+_15-4	9.795240e-01	9.774116e-01
PPP1R8_CCDS311.1_ex6_1:28176822-28176845:-_15-15	9.387054e-01	8.968409e-01
PGD_CCDS113.1_ex4_1:10464223-10464246:+_5-2	9.137647e-01	8.542481e-01
PGD_CCDS113.1_ex4_1:10464291-10464314:-_5-3	1.015394e+00	1.047940e+00
HAUS6_CCDS6489.1_ex16_9:19102524-19102547:-_5-5	2.663544e+00	7.130232e+00
POLR3E_CCDS10605.1_ex11_16:22330191-22330214:-_5-5	1.072950e+00	1.165638e+00
MRTO4_CCDS191.1_ex2_1:19582511-19582534:+_5-1	1.038036e-01	2.739998e-02
MRTO4_CCDS191.1_ex3_1:19583605-19583628:-_5-2	9.129317e-01	8.649241e-01
TPR_CCDS41446.1_ex37_1:186326570-186326593:-_5-1	1.054645e+00	1.138165e+00
TPR_CCDS41446.1_ex39_1:186328980-186329003:+_5-2	1.115949e+00	1.258839e+00
WDR46_CCDS4772.1_ex13_6:33256579-33256602:-_5-4	9.299836e-01	8.846878e-01
DDX52_CCDS11323.1_ex12_17:35993337-35993360:-_5-5	2.900406e-01	1.040633e-01
GTF2H2C_CCDS43325.1_ex4_5:68863592-68863615:-_5-3	9.669406e-01	9.628274e-01
GTF2H2C_CCDS43325.1_ex6_5:68868290-68868313:+_5-4	3.707033e-01	1.511763e-01
ALG1_CCDS10528.1_ex4_16:5127513-5127536:+_5-5	1.183660e+00	1.421001e+00
RNF20_CCDS35084.1_ex3_9:104303171-104303194:-_5-2	1.264551e+00	1.613864e+00
RNF20_CCDS35084.1_ex3_9:104303232-104303255:+_5-3	1.012513e+00	1.046980e+00
RNF20_CCDS35084.1_ex6_9:104309431-104309454:+_5-4	6.282129e-01	4.202732e-01
IFITM3_CCDS41585.1_ex1_11:320575-320598:+_5-1	1.584531e+00	2.540344e+00
RRP1_CCDS42951.1_ex3_21:45213228-45213251:+_5-2	1.921332e+00	3.712189e+00
WDR25_CCDS32157.1_ex0_14:100847421-100847444:+_5-1	2.396280e-01	6.734559e-02
NOP2_CCDS44811.1_ex8_12:6672635-6672658:-_5-2	2.949563e-01	1.090232e-01
RPP21_CCDS4679.1_ex1_6:30313147-30313170:-_5-3	-1.087737e-02	2.987837e-02
PGAM1_CCDS7458.1_ex1_10:99190177-99190200:+_5-2	2.459577e+00	6.087141e+00
HSPA8_CCDS44754.1_ex3_11:122930588-122930611:-_5-1	1.362712e+00	1.882001e+00
CENPE_CCDS34042.1_ex34_4:104097115-104097138:-_5-4	1.270205e+00	1.646579e+00
LIMS3_CCDS2084.1_ex0_2:110656414-110656437:+_5-2	8.018447e-01	6.491171e-01
LIMS3_CCDS2084.1_ex1_2:110660849-110660872:-_5-5	1.034264e+00	1.078787e+00
HIST1H4J_CCDS4630.1_ex0_6:27792102-27792125:-_5-5	1.855638e-01	4.669139e-02
LIN52_CCDS32120.1_ex4_14:74567872-74567895:-_5-5	8.330832e-01	7.141435e-01
PRR13_CCDS31811.1_ex1_12:53837431-53837454:+_6-5	1.342091e+00	1.812907e+00
BANP_CCDS10966.2_ex3_16:88039748-88039771:+_5-4	3.647232e-01	1.496945e-01
TPI1_CCDS53740.1_ex4_12:6978840-6978863:+_9-9	6.404249e-01	4.265487e-01
CCNH_CCDS4064.1_ex6_5:86705164-86705187:+_5-4	2.023946e+00	4.130271e+00
INO80_CCDS10071.1_ex20_15:41350876-41350899:+_5-2	1.602223e+00	2.580235e+00
INO80_CCDS10071.1_ex24_15:41364137-41364160:-_5-3	1.075190e+00	1.167898e+00
INO80_CCDS10071.1_ex26_15:41366678-41366701:-_5-4	7.498385e-01	5.892358e-01
TFIP11_CCDS13838.1_ex10_22:26902851-26902874:-_5-3	8.653291e-01	7.612167e-01
MYBBP1A_CCDS11046.1_ex18_17:4455182-4455205:+_5-3	7.687666e-01	6.036769e-01
WDR5_CCDS6981.1_ex6_9:137013404-137013427:-_5-4	1.511793e+00	2.321070e+00
GTF2E2_CCDS6078.1_ex5_8:30492547-30492570:-_5-5	2.858121e-01	1.096750e-01
SNAP23_CCDS10087.1_ex2_15:42805623-42805646:+_6-2	1.300252e+00	1.720730e+00
SNAP23_CCDS10087.1_ex3_15:42807436-42807459:+_6-3	8.547261e-01	7.644821e-01
SFPQ_CCDS388.1_ex9_1:35657936-35657959:+_5-2	8.176603e-01	6.999469e-01
MED9_CCDS11184.1_ex0_17:17380451-17380474:-_5-1	6.548783e-02	1.031353e-02
MED9_CCDS11184.1_ex0_17:17380493-17380516:-_5-3	1.057396e+00	1.132249e+00
HIST1H2BK_CCDS4621.1_ex0_6:27114388-27114411:+_4-1	5.810212e-01	3.561199e-01
ATP6AP2_CCDS14252.1_ex2_X:40450479-40450502:+_5-2	-1.056902e-01	1.975362e-02
MVD_CCDS10968.1_ex5_16:88722652-88722675:+_5-2	1.060221e+00	1.143125e+00
DPH3_CCDS2629.1_ex1_3:16305708-16305731:-_6-2	8.556716e-01	7.696141e-01
POTEJ_CCDS59432.1_ex12_2:131403734-131403757:+_4-4	8.837052e-01	7.973187e-01
INTS7_CCDS1501.1_ex9_1:212151790-212151813:+_5-1	1.345837e+00	1.843105e+00
PPP1R12A_CCDS44947.1_ex22_12:80239123-80239146:-_5-4	1.501399e+00	2.277421e+00
PPP1R12A_CCDS44947.1_ex22_12:80239152-80239175:-_5-5	1.597832e+00	2.576733e+00
CCDC59_CCDS9023.1_ex2_12:82750844-82750867:+_5-2	1.382766e+00	1.942084e+00
SLC7A6OS_CCDS10865.1_ex3_16:68344467-68344490:-_5-5	8.204684e-01	6.824133e-01
SLC35B1_CCDS11552.2_ex6_17:47783649-47783672:-_5-4	9.703105e-01	9.587100e-01
COPS8_CCDS2517.1_ex3_2:237998564-237998587:-_5-2	1.405904e+00	2.010753e+00
COPS8_CCDS2517.1_ex3_2:237998615-237998638:-_5-4	1.069708e+00	1.177188e+00
MBTPS1_CCDS10941.1_ex14_16:84120975-84120998:-_5-2	-3.405350e-01	1.259354e-01
AATF_CCDS32632.1_ex2_17:35310322-35310345:+_5-4	7.150200e-01	5.316489e-01
GTF3C4_CCDS6953.1_ex1_9:135553847-135553870:+_5-5	8.294345e-01	7.030263e-01
DEXI_CCDS10545.1_ex0_16:11035675-11035698:+_5-1	4.745755e-01	2.523002e-01
UBR4_CCDS189.1_ex58_1:19478236-19478259:+_5-1	1.710696e+00	2.953006e+00
CCT6A_CCDS34640.1_ex4_7:56125674-56125697:+_5-1	1.354789e+00	1.874122e+00
CEBPZ_CCDS1787.1_ex14_2:37455230-37455253:-_5-2	1.828756e+00	3.369928e+00
MAGOH_CCDS577.1_ex2_1:53699296-53699319:-_4-3	1.249407e+00	1.594444e+00
ZCCHC9_CCDS4054.1_ex0_5:80600691-80600714:+_5-1	4.805742e-01	2.660543e-01
ZCCHC9_CCDS4054.1_ex0_5:80600897-80600920:+_5-4	1.692065e+00	2.898333e+00
RTCB_CCDS13905.1_ex10_22:32804733-32804756:+_5-5	1.096243e+00	1.215628e+00
ANAPC5_CCDS45000.1_ex9_12:121769223-121769246:-_5-2	1.962912e+00	3.893131e+00
EAPP_CCDS41941.1_ex3_14:35002701-35002724:-_5-4	9.520240e-02	1.935505e-02
KANSL2_CCDS44869.1_ex5_12:49065690-49065713:+_5-2	1.601937e+00	2.599537e+00
KANSL2_CCDS44869.1_ex7_12:49073494-49073517:+_5-4	1.088031e+00	1.204631e+00
PAICS_CCDS47060.1_ex1_4:57307915-57307938:-_5-1	9.944234e-01	1.002276e+00
PAICS_CCDS47060.1_ex4_4:57314654-57314677:+_5-2	1.148385e+00	1.348359e+00
FBXW11_CCDS34289.1_ex8_5:171326995-171327018:-_5-4	1.134769e+00	1.313404e+00
KIF18A_CCDS7867.1_ex11_11:28110142-28110165:+_5-3	1.068814e+00	1.156255e+00
HNRNPU_CCDS31081.1_ex10_1:245023658-245023681:-_5-1	1.230248e+00	1.548842e+00
HNRNPU_CCDS31081.1_ex13_1:245027020-245027043:+_5-2	1.153450e+00	1.348227e+00
DCTN3_CCDS65028.1_ex3_9:34617926-34617949:+_6-3	8.741961e-01	7.806258e-01
OSGEP_CCDS9549.1_ex10_14:20922732-20922755:-_5-5	3.312975e-01	1.234054e-01
FPGS_CCDS35148.1_ex3_9:130566927-130566950:-_5-1	1.103845e+00	1.231909e+00
STX18_CCDS3377.1_ex6_4:4458933-4458956:-_5-1	6.444331e-01	4.495684e-01
STX18_CCDS3377.1_ex7_4:4459194-4459217:-_5-2	2.136780e+00	4.606625e+00
TIMM9_CCDS9735.1_ex1_14:58877546-58877569:+_4-2	1.062628e+00	1.163088e+00
NHP2_CCDS34308.1_ex1_5:177580500-177580523:-_6-1	-1.084734e-01	3.559194e-02
NHP2_CCDS34308.1_ex2_5:177580657-177580680:-_6-3	1.296088e-02	3.574165e-02
NHP2_CCDS34308.1_ex2_5:177580699-177580722:+_6-6	1.643191e+00	2.718422e+00
CDCA8_CCDS424.1_ex1_1:38158588-38158611:+_5-1	-2.264956e-01	6.430953e-02
DDX46_CCDS34240.1_ex2_5:134102696-134102719:-_5-1	4.512943e-01	2.133162e-01
EEF1G_CCDS44626.1_ex6_11:62339020-62339043:+_5-3	1.904227e+00	3.658464e+00
DDX27_CCDS13416.1_ex6_20:47842997-47843020:-_5-4	1.882124e+00	3.562141e+00
CHMP7_CCDS6040.1_ex1_8:23106855-23106878:-_5-3	8.837927e-01	7.910014e-01
VDAC1_CCDS4168.1_ex3_5:133316582-133316605:-_5-3	8.042600e-01	6.612458e-01
MARS2_CCDS33358.1_ex0_2:198570378-198570401:+_5-2	1.062168e+00	1.143873e+00
MARS2_CCDS33358.1_ex0_2:198570884-198570907:-_5-5	4.355804e-01	1.988938e-01
SUPT4H1_CCDS11606.1_ex2_17:56424884-56424907:+_5-2	9.931878e-01	1.000970e+00
COPS2_CCDS32235.1_ex7_15:49429389-49429412:-_5-3	2.829841e-01	1.184775e-01
KRTAP9-6_CCDS59286.1_ex0_17:39421864-39421887:-_3-3	8.153136e-01	6.808506e-01
ARPC4_CCDS43047.1_ex1_3:9839362-9839385:-_9-2	1.174063e+00	1.393658e+00
ARPC4_CCDS43047.1_ex1_3:9839431-9839454:+_9-1	9.810333e-01	9.864237e-01
TRAPPC11_CCDS34112.1_ex8_4:184601403-184601426:-_5-4	9.542859e-01	9.523250e-01
C3orf17_CCDS33824.1_ex1_3:112727108-112727131:+_5-1	7.256910e-01	5.479370e-01
C3orf17_CCDS33824.1_ex8_3:112738394-112738417:-_5-5	1.202753e+00	1.463611e+00
DR1_CCDS744.1_ex1_1:93819554-93819577:-_5-5	2.520966e-01	8.975406e-02
FAM103A1_CCDS10321.1_ex1_15:83658685-83658708:+_5-5	9.550369e-01	9.468243e-01
CDK6_CCDS5628.1_ex5_7:92404008-92404031:-_5-2	8.639534e-01	7.685981e-01
ATP5H_CCDS11712.1_ex3_17:73038310-73038333:-_5-3	1.195911e+00	1.453890e+00
GFER_CCDS32368.1_ex0_16:2034373-2034396:-_5-1	2.935497e-01	9.391646e-02
NAA10_CCDS14737.1_ex1_X:153196259-153196282:-_5-3	1.448713e+00	2.128195e+00
POMP_CCDS9331.1_ex2_13:29238673-29238696:-_5-2	1.314716e+00	1.772287e+00
RPAIN_CCDS32536.1_ex1_17:5324628-5324651:+_7-1	1.843976e+00	3.436561e+00
RPAIN_CCDS32536.1_ex1_17:5324650-5324673:+_7-2	2.721607e+00	7.445650e+00
TTC4_CCDS596.1_ex4_1:55188350-55188373:-_5-5	7.405546e-01	5.746008e-01
AHCTF1_CCDS1629.2_ex27_1:247063629-247063652:+_5-5	1.087295e+00	1.224528e+00
PCF11_CCDS44689.1_ex4_11:82877243-82877266:+_5-2	1.507010e+00	2.311428e+00
BRIX1_CCDS34143.1_ex7_5:34923301-34923324:-_5-5	2.187562e-01	8.991416e-02
COX6C_CCDS6284.1_ex0_8:100899818-100899841:-_3-1	7.152815e-01	5.438988e-01
PPP1R11_CCDS4671.1_ex1_6:30036458-30036481:-_5-4	1.348541e+00	1.850977e+00
SUMO2_CCDS45773.1_ex1_17:73177145-73177168:+_5-2	1.217773e+00	1.532989e+00
NOP9_CCDS66616.1_ex0_14:24769280-24769303:-_5-2	8.540634e-01	7.415244e-01
AP2M1_CCDS43177.1_ex2_3:183897973-183897996:+_5-4	1.502537e+00	2.283691e+00
